R1,R2,QT,PT,MEM,STD,NSTD,STDSEG,NOTSTDSEG
439,562,0,810490,293924152,5,21,13,21
440,533,0,2508239,358495216,15,21,22,20
440,534,0,867656,423327088,2,21,29,25
457,491,0,1042794,487246368,21,21,21,16
469,505,0,1995648,361063776,13,21,17,7
471,506,0,1397472,361766040,20,21,18,9
471,530,0,3818027,490787536,99,21,11,20
471,593,0,3960672,296628296,45,21,14,20
474,502,0,582248,231501472,8,21,19,19
475,595,0,2497754,231808592,55,21,18,11
475,656,0,449117,294033136,8,21,23,10
500,594,0,543116,232775440,3,21,14,23
503,530,0,309347,223314704,2,21,32,28
505,659,0,366771,554877680,4,21,21,24
505,688,0,407534,295316656,2,21,30,30
506,567,0,540095,426792152,11,21,12,18
508,534,0,503134,224615384,4,21,13,20
509,536,0,441527,297305064,4,21,27,19
523,527,0,1527469,297822040,13,21,19,20
530,686,0,1155900,429245872,7,21,19,19
532,536,0,1026137,231356440,12,21,23,19
534,592,0,932038,233785392,80,21,19,9
534,622,0,909782,421524192,15,21,4,21
535,598,0,1273674,361152544,28,21,10,19
536,593,0,602848,362765728,38,21,22,21
536,629,0,686113,226151944,13,21,14,19
537,625,0,655348,234630880,15,21,18,11
544,548,0,267422,492965768,23,21,21,1
547,555,0,1056667,426821704,10,21,30,11
553,559,0,4131669,364344848,78,21,21,10
554,587,0,523019,299243320,14,21,17,10
554,588,0,902724,364226992,15,21,9,19
555,589,0,543267,291196752,7,21,14,20
556,593,0,2585556,299452992,16,21,32,19
561,626,0,1051005,357036792,9,21,29,23
561,682,0,1158353,428060648,11,21,16,17
562,685,0,2341632,363368800,23,21,16,20
563,620,0,631870,429367944,7,21,26,21
584,644,0,997416,559622136,31,21,21,18
589,621,0,804133,364562920,23,21,10,20
592,686,0,3140127,293031136,37,21,13,15
595,629,0,697210,297663560,9,21,22,25
596,689,0,282630,293390640,7,21,21,15
610,643,0,502522,229018888,13,21,24,11
613,649,0,1803433,432489560,105,21,20,1
614,681,0,643593,302190680,4,21,24,21
616,677,0,773726,431618000,12,21,16,21
621,711,0,726051,358761648,22,21,15,16
622,680,0,424861,237822384,4,21,9,21
626,718,0,392043,432735784,10,21,20,18
641,672,0,220692,230073368,40,21,20,3
641,675,0,1795489,431485672,31,21,12,19
644,648,0,4538916,303537336,75,21,17,13
645,679,0,539319,239357760,8,21,11,19
645,682,0,1057680,433852288,17,21,21,14
646,709,0,757115,425013296,5,21,13,15
647,679,0,536900,560734064,18,21,11,19
649,653,0,434721,302701528,3,21,10,21
652,682,0,727442,503976280,372,21,22,2
657,687,0,1232515,431164560,443,21,21,3
659,719,0,429325,497381888,5,21,14,22
677,739,0,578663,498145048,7,21,11,21
678,683,0,746009,498550184,8,21,13,21
680,741,0,467208,296412272,7,21,19,17
687,719,0,1080992,498811616,35,21,12,18
688,714,0,731865,305445320,3,21,32,16
688,777,0,477592,497390536,2,21,28,23
707,739,0,503434,296090368,13,21,9,21
709,768,0,406727,497792680,9,21,11,12
711,746,0,686736,306133672,3,21,10,21
712,716,0,5923268,500361344,147,21,27,15
741,770,0,876658,433704712,63,21,19,21
741,773,0,1131742,240674688,175,21,21,9
770,798,0,980461,256931104,45,21,18,15
797,829,0,281077,522783792,17,21,19,10
799,831,0,419053,259696904,10,21,14,21
28,295,0,618143,327419312,28,20,20,2
57,329,0,496690,525766344,1,20,42,36
87,235,0,522100,199734312,36,20,20,3
103,234,0,420956,400085520,1,20,31,32
103,265,0,492622,533974816,1,20,36,37
103,295,0,761175,262908832,1,20,42,40
116,176,0,250422,338235712,59,20,20,3
117,267,0,271152,271759176,2,20,42,32
117,298,0,320440,403119912,2,20,47,36
134,166,0,129556,341618736,12,20,20,1
134,199,0,207576,270358992,5,20,20,11
134,234,0,345189,275520784,1,20,25,29
134,265,0,389886,407223720,1,20,30,34
134,295,0,431154,526293656,1,20,36,37
146,389,0,222157,401092808,1,20,32,37
166,171,0,509320,201865648,29,20,20,1
166,197,0,255336,402830632,36,20,20,2
166,205,0,498732,536877648,1,20,26,26
176,325,0,470903,346900656,24,20,19,6
176,329,0,311658,274212072,3,20,38,26
176,359,0,438831,342448760,2,20,44,32
176,389,0,199487,405274736,1,20,26,30
197,264,0,565552,348592424,1,20,74,66
197,325,0,694662,217050488,1,20,103,99
197,415,0,1173668,472837528,1,20,130,131
197,445,0,867068,542270968,1,20,135,130
197,475,0,994641,276015264,1,20,140,140
204,295,0,734012,475784336,33,20,20,5
205,328,0,235931,282378384,7,20,20,12
234,534,0,360410,278412352,3,20,20,13
236,449,0,573481,273060344,17,20,21,4
264,325,0,430911,411619200,19,20,20,4
267,508,0,330333,275643512,2,20,37,25
314,434,0,1705189,349163016,51,20,20,17
321,350,0,202593,415171496,8,20,11,21
322,382,0,719386,288618800,32,20,1,20
322,535,0,1477060,222794800,13,20,24,16
324,597,0,406094,416285024,5,20,21,4
380,560,0,1341435,291689096,7,20,15,19
382,562,0,1297741,484915984,11,20,18,19
385,505,0,2381474,353651064,26,20,9,20
409,469,0,2744116,289697496,102,20,2,20
416,560,0,692468,293051616,10,20,21,5
439,531,0,704434,425005264,6,20,12,20
440,561,0,3267619,422867152,23,20,19,20
441,470,0,195275,293692768,6,20,5,19
442,472,0,638661,486594288,94,20,1,20
444,475,0,209305,552536448,6,20,9,20
467,561,0,8556419,230790016,102,20,22,22
468,563,0,1867582,496102472,13,20,19,19
477,567,0,348301,425100144,2,20,17,20
479,568,0,638150,488605496,43,20,19,8
479,599,0,362687,352839064,19,20,19,8
499,595,0,990659,489787472,4,20,30,18
500,505,0,563283,555174936,2,20,43,40
500,595,0,528615,297416608,2,20,14,21
501,625,0,1639003,232586704,16,20,18,21
502,590,0,309081,555659408,3,20,21,21
505,590,0,557369,360149680,3,20,37,23
505,625,0,426706,491588328,4,20,18,21
507,534,0,426598,554637552,4,20,14,20
508,565,0,631765,426598104,6,20,17,18
513,553,0,810059,295919400,5,20,20,15
523,583,0,1092739,363824576,40,20,21,13
526,530,0,722864,493151384,8,20,15,19
526,556,0,855466,420046752,163,20,1,19
529,590,0,4940221,233967664,88,20,24,20
529,623,0,1679186,234629072,41,20,21,21
530,651,0,2366658,297227176,26,20,26,20
531,620,0,1216206,420591864,45,20,19,12
534,558,0,591737,556530448,7,20,19,18
534,590,0,715972,491051040,7,20,20,20
534,598,0,460917,289884440,5,20,23,19
534,621,0,549029,356882680,9,20,15,19
534,659,0,495560,298160992,3,20,25,31
536,594,0,909196,427502104,41,20,20,19
536,626,0,830922,364600192,5,20,8,20
547,556,0,1244815,491560056,10,20,28,12
548,555,0,925625,362720736,12,20,25,11
548,556,0,1041651,427362824,10,20,24,12
553,583,0,528511,494258480,48,20,21,16
553,591,0,1491993,299439288,19,20,20,19
554,559,0,2602637,291405112,117,20,20,9
556,586,0,1244198,226516856,131,20,4,17
557,561,0,829248,429216288,12,20,14,20
558,648,0,1406597,366230112,27,20,2,19
559,595,0,760533,428797432,2,20,28,29
560,655,0,1519198,291933048,14,20,16,18
560,740,0,1167785,429305336,5,20,20,21
561,565,0,525323,299948488,5,20,10,18
561,589,0,443177,429209320,3,20,16,21
563,623,0,676739,298325760,16,20,13,20
563,651,0,607004,301857848,10,20,19,21
563,687,0,2322674,493360720,29,20,9,16
564,621,0,475484,492590712,7,20,14,20
564,627,0,2907036,494684248,91,20,36,20
566,623,0,743513,357581120,12,20,5,18
567,594,0,514987,365048912,7,20,15,21
590,620,0,2532725,358210392,505,20,5,19
590,652,0,1010737,292460640,15,20,18,20
591,651,0,4039043,227900080,166,20,13,17
592,687,0,1077099,364853304,6,20,9,17
593,652,0,2545203,430739176,151,20,18,5
595,688,0,1353280,559967152,16,20,15,21
599,626,0,727122,558597552,21,20,17,18
614,645,0,3789078,495031928,235,20,17,14
620,679,0,425653,229504896,17,20,19,13
622,684,0,353705,497648352,4,20,22,15
625,652,0,740356,229475264,14,20,18,19
626,688,0,670735,300859576,39,20,20,21
627,717,0,1524934,560487584,10,20,20,21
627,718,0,898630,238208560,8,20,22,19
647,710,0,878134,431425664,9,20,14,12
648,684,0,1431393,367162544,23,20,19,12
649,680,0,851393,295062160,45,20,15,18
649,684,0,1735885,561592488,30,20,20,13
650,770,0,541982,496782176,5,20,24,20
651,686,0,1272856,431689992,21,20,19,14
654,682,0,879518,239421240,10,20,11,20
654,686,0,2950192,497993800,71,20,16,14
655,718,0,642576,231094640,12,20,16,13
666,727,0,125689,432173504,5,20,22,7
688,719,0,1007304,296433392,60,20,13,15
705,738,0,678411,231869080,10,20,6,21
709,738,0,309133,304910464,17,20,15,7
710,798,0,1416767,432163272,19,20,13,20
712,744,0,471908,563197928,8,20,21,15
713,718,0,500938,230978984,1,20,40,37
732,764,0,1100278,361913424,25,20,23,19
733,764,0,1028626,433845224,24,20,22,20
739,773,0,955569,369922360,34,20,20,5
740,768,0,320987,370004888,3,20,13,20
748,776,0,1033328,434914288,28,20,8,19
771,800,0,158303,255370152,5,20,16,19
787,791,0,559251,192294312,38,20,20,1
787,846,0,367370,392631632,8,20,19,23
798,829,0,258248,331221168,17,20,18,9
800,831,0,886480,327798224,20,20,18,19
28,329,0,405685,324709472,1,19,43,36
57,295,0,828287,197268616,33,19,19,2
73,198,0,214852,461557488,1,19,27,24
87,267,0,334479,396997928,2,19,49,37
87,298,0,337773,198471952,2,19,49,38
87,359,0,553459,403747464,2,19,52,45
103,326,0,596485,396428568,1,19,44,42
116,325,0,569872,330760320,22,19,19,4
116,329,0,281346,204093048,1,19,32,33
117,235,0,527333,464441888,35,19,19,1
117,359,0,403021,272102056,2,19,51,43
117,389,0,274888,335930728,1,19,39,37
134,170,0,193773,208346656,6,19,19,6
134,171,0,227729,276290480,4,19,21,6
134,202,0,344538,465281096,4,19,21,6
134,326,0,462644,271377544,1,19,39,39
146,356,0,273482,471979176,14,19,18,4
146,419,0,393002,467025632,1,19,44,41
166,356,0,592142,267695848,3,19,20,14
170,202,0,371106,337475080,63,19,19,8
176,419,0,244773,474679176,1,19,37,34
202,264,0,328401,280188760,14,19,20,5
202,267,0,164490,476205208,1,19,14,22
203,356,0,314692,403736656,15,19,20,4
204,325,0,292873,208826216,24,19,21,2
204,505,0,950774,280803168,21,19,22,10
204,535,0,603656,405488024,4,19,20,21
235,295,0,790235,214292056,74,19,12,10
235,532,0,838797,282819784,1,19,67,69
236,328,0,133551,216298872,11,19,19,0
236,359,0,250947,406587216,24,19,19,0
236,508,0,370976,349990368,2,19,40,37
264,445,0,1415978,348962928,24,19,23,16
264,475,0,1825071,540507032,24,19,22,15
298,419,0,293773,212523848,22,19,19,2
321,380,0,287612,213361664,6,19,12,19
323,596,0,829501,543603168,10,19,22,6
326,501,0,700366,480587256,1,19,67,62
349,380,0,208209,481266864,10,19,12,21
355,595,0,573442,215171832,10,19,20,4
380,501,0,487223,418809832,3,19,18,18
385,416,0,325923,289093576,5,19,7,20
385,475,0,2603842,548915184,59,19,6,18
386,415,0,3604937,290602440,227,19,10,14
415,565,0,3996163,349366888,95,19,13,10
416,626,0,487956,292996024,9,19,21,10
433,437,0,1479173,220793496,31,19,21,16
435,562,0,906103,424734448,5,19,19,23
440,532,0,1012458,293663248,16,19,24,15
441,560,0,1972098,423300344,19,19,17,19
442,533,0,633367,487692544,7,19,6,19
445,596,0,1996568,358428496,87,19,20,6
446,506,0,460682,359975440,13,19,4,19
470,565,0,604004,352261256,2,19,9,22
470,595,0,501202,490874384,1,19,22,24
471,594,0,1474357,361272616,19,19,17,17
472,560,0,646602,553925952,3,19,19,21
475,567,0,832878,221752536,9,19,10,19
476,537,0,445145,360046424,6,19,1,19
479,595,0,341346,426453056,10,19,20,8
490,553,0,840858,223309096,82,19,21,3
497,529,0,1205646,232994184,38,19,8,14
498,535,0,1513732,230579552,12,19,23,14
498,565,0,1023155,425244944,7,19,23,12
500,596,0,586296,362058064,2,19,29,22
500,620,0,809102,492568648,17,19,19,19
500,621,0,430641,224286560,2,19,16,24
501,595,0,738578,427244088,6,19,21,19
505,593,0,451388,554650760,4,19,26,29
505,621,0,524654,225085784,3,19,22,18
506,537,0,360631,289164136,14,19,3,19
508,629,0,599618,298084208,6,19,17,17
514,546,0,620825,556641784,14,19,17,14
522,555,0,1157693,225020312,187,19,18,4
522,590,0,2354834,361660976,35,19,24,14
524,558,0,798975,234336552,15,19,13,17
529,591,0,2608374,298800072,47,19,18,19
530,658,0,491088,425021280,1,19,4,19
532,566,0,517076,363465744,6,19,20,13
532,626,0,1178078,362118656,16,19,8,21
533,557,0,493970,361664360,4,19,21,12
533,629,0,816691,364394760,7,19,22,26
533,656,0,587750,361895992,6,19,13,19
534,563,0,3842677,492951264,222,19,5,19
536,627,0,866063,429433936,7,19,11,18
544,553,0,1193172,429332000,13,19,19,14
553,589,0,930665,557153936,11,19,9,17
554,583,0,1000634,426791648,187,19,19,2
557,563,0,1380759,232584952,14,19,26,15
558,680,0,785799,300034176,9,19,20,18
559,621,0,513643,357433256,6,19,24,21
560,682,0,1304586,235229840,11,19,9,21
561,711,0,1914511,495301112,14,19,9,18
562,654,0,4118097,492877608,63,19,11,17
562,657,0,984417,299520104,15,19,19,18
565,592,0,789928,292012408,20,19,3,19
568,627,0,549344,429683624,15,19,16,19
584,677,0,700665,559240016,15,19,19,9
588,619,0,314899,430577528,6,19,9,19
590,595,0,1158165,495215984,15,19,21,20
590,655,0,906857,494243528,6,19,19,20
590,709,0,1150539,429760272,73,19,19,5
591,655,0,932930,493740744,10,19,18,18
592,685,0,3390659,228391200,33,19,19,17
594,718,0,924313,237589416,8,19,12,17
597,685,0,505442,364013672,6,19,18,20
599,627,0,1199541,236450528,42,19,17,18
608,650,0,584365,228871504,17,19,18,1
608,674,0,770429,365087312,9,19,25,11
613,676,0,1922393,431170848,69,19,24,13
613,678,0,2156261,560832120,43,19,21,13
619,651,0,351648,300392896,7,19,17,20
620,682,0,912879,430594864,15,19,11,18
621,683,0,456631,303565304,5,19,18,18
623,680,0,508355,303200648,4,19,16,21
627,684,0,1039600,560019208,16,19,23,20
629,657,0,715320,365076016,14,19,25,15
641,678,0,700294,238509880,6,19,13,12
647,682,0,1672284,368147176,40,19,15,13
649,685,0,798142,239111920,11,19,19,11
649,709,0,557588,368559352,16,19,2,19
654,717,0,455253,368851680,6,19,25,18
655,681,0,422414,303447944,1,19,34,51
657,747,0,449113,369024848,3,19,25,22
658,719,0,416519,300745088,8,19,14,16
666,757,0,168081,239438912,6,19,23,5
666,791,0,571548,304745960,2,19,27,15
673,680,0,686477,432338072,6,19,21,12
674,737,0,406385,497950816,3,19,6,22
675,680,0,5317523,295408800,116,19,16,16
675,713,0,1028828,301477312,19,19,16,6
675,766,0,420818,500117744,3,19,10,19
677,740,0,311619,229839680,2,19,3,20
678,738,0,295903,500060640,7,19,6,17
678,740,0,377787,296696096,5,19,16,14
680,717,0,1575955,498479976,20,19,21,13
680,770,0,1157856,368543448,24,19,9,18
681,712,0,2726662,432340216,290,19,20,7
684,717,0,322698,304030776,2,19,16,22
686,774,0,461519,304995808,4,19,34,31
687,713,0,387646,496833320,2,19,28,21
687,774,0,336348,498399488,1,19,36,42
703,765,0,1163588,302587808,13,19,18,20
708,739,0,287693,562917760,18,19,14,14
713,744,0,572674,498839736,22,19,22,16
714,745,0,508745,432400248,40,19,15,19
741,776,0,891312,434734168,73,19,20,4
747,777,0,632922,368882384,62,19,3,17
770,776,0,561643,261410704,7,19,21,19
770,800,0,522266,390369320,141,19,4,19
777,806,0,414315,388825248,24,19,6,19
777,835,0,637917,389414752,22,19,17,12
787,817,0,105037,395075128,24,19,18,17
28,325,0,503840,398334648,19,18,18,2
28,326,0,706636,465713944,26,18,19,1
57,87,0,130715,468163008,79,18,17,2
57,117,0,487407,201684144,73,18,18,1
57,267,0,476287,206774456,2,18,51,39
57,298,0,517178,392197504,2,18,50,40
57,325,0,581110,263369224,23,18,18,3
57,359,0,557345,200608296,2,18,51,44
73,167,0,316977,324897800,2,18,41,44
87,326,0,547686,522578648,30,18,19,2
87,389,0,276843,468052496,1,18,36,45
103,201,0,293049,469120456,1,18,28,30
116,267,0,265221,271669592,2,18,45,34
116,298,0,277799,408915224,2,18,43,35
116,356,0,427444,466482080,13,18,18,3
117,419,0,323549,464592856,1,18,49,41
146,236,0,146715,533947200,6,18,18,7
146,449,0,284138,537519192,1,18,50,45
146,479,0,407591,274497696,1,18,55,57
165,325,0,640948,206871672,1,18,35,35
175,326,0,217747,538560896,1,18,38,26
176,356,0,343550,536937856,16,18,17,5
176,449,0,241185,208655008,1,18,44,38
176,479,0,265515,277177768,1,18,49,50
197,356,0,591135,349612192,1,18,93,89
197,386,0,912288,470778272,1,18,99,103
197,416,0,690135,540498552,1,18,108,109
197,505,0,969309,337826040,1,18,82,76
198,260,0,181507,465235712,10,18,17,4
201,267,0,291482,407544680,1,18,11,20
202,236,0,193730,346762712,1,18,16,21
202,298,0,182401,278752840,1,18,20,21
203,325,0,279158,213585920,21,18,19,3
204,386,0,370319,413707424,22,18,20,8
204,534,0,546809,337837424,4,18,18,18
205,356,0,324399,276683928,17,18,17,3
205,508,0,485825,407971184,1,18,39,41
235,325,0,553156,283641512,53,18,17,6
236,389,0,321730,475557960,23,18,18,4
265,502,0,554755,218996024,1,18,67,58
267,449,0,352242,347428560,19,18,19,4
290,350,0,633825,282786680,26,18,3,18
295,502,0,247682,477433264,2,18,20,6
295,596,0,443092,478805584,8,18,19,8
298,449,0,325082,350129776,20,18,19,3
298,508,0,278816,276856032,4,18,26,14
312,435,0,267172,415881728,18,18,18,0
323,627,0,537393,416066704,4,18,20,5
326,595,0,281014,481212344,4,18,19,12
345,404,0,217086,214795248,66,18,18,0
352,383,0,138860,280401456,8,18,14,8
355,504,0,685114,353852208,6,18,18,12
355,597,0,343115,351837576,7,18,19,2
359,537,0,342694,289092712,6,18,19,9
380,561,0,1000680,356520896,8,18,14,16
380,562,0,957634,421353064,2,18,7,17
382,473,0,461046,419845192,4,18,8,17
385,415,0,1295526,217162720,78,18,3,16
386,505,0,4512280,420009336,215,18,20,8
409,500,0,1033634,487295432,9,18,12,19
410,473,0,657115,487059096,6,18,12,18
410,533,0,778014,485598288,3,18,20,20
415,656,0,348910,551559392,5,18,19,8
419,598,0,248852,420245272,1,18,37,28
434,532,0,638397,488784424,2,18,20,22
434,562,0,909862,293145112,5,18,18,22
435,531,0,638010,219974672,19,18,20,20
437,470,0,2026966,229207872,39,18,14,18
437,533,0,1205957,422143320,8,18,24,18
437,592,0,561670,294297992,6,18,18,12
440,593,0,492616,357315480,2,18,16,20
441,533,0,497142,487045736,3,18,11,19
443,534,0,881848,552941392,17,18,15,19
445,656,0,426630,350899920,9,18,21,8
446,475,0,208775,488553808,2,18,15,21
447,477,0,103417,357697472,8,18,8,12
455,491,0,858373,488780184,14,18,18,10
467,505,0,1546425,552399792,4,18,17,16
470,500,0,3978521,424071224,312,18,5,16
470,503,0,567342,230932080,9,18,13,18
471,499,0,253259,288190864,4,18,13,18
471,590,0,1269965,489517048,22,18,19,17
473,560,0,373325,352708080,2,18,19,22
474,501,0,526245,553581144,3,18,21,17
474,506,0,1664096,490824216,57,18,9,18
475,658,0,469778,423696344,10,18,20,7
477,536,0,310851,228918616,4,18,11,21
478,598,0,437959,490808560,6,18,18,14
479,507,0,215769,426454056,4,18,6,17
499,623,0,1654110,491226880,40,18,19,18
501,591,0,648927,554901184,10,18,13,18
503,562,0,205101,491097408,2,18,15,18
505,558,0,364960,425536696,3,18,24,13
505,629,0,502075,363685688,7,18,16,18
507,565,0,427307,426283960,4,18,24,18
509,535,0,488322,232544872,2,18,30,26
513,554,0,862930,360751432,7,18,18,18
523,645,0,642618,490386216,7,18,16,8
525,556,0,168873,491200472,4,18,14,19
527,560,0,466331,553830920,9,18,7,18
529,564,0,456443,360580192,2,18,17,18
530,557,0,712094,290193408,12,18,15,16
530,588,0,363335,493338224,4,18,19,17
530,652,0,1338191,361965568,15,18,19,13
530,680,0,3112460,420238880,62,18,19,14
530,711,0,1006816,289947472,5,18,21,17
531,557,0,806046,233769104,11,18,17,18
531,629,0,783867,289674704,1,18,53,63
532,625,0,1222057,290086720,22,18,12,17
533,657,0,332182,426727432,2,18,9,18
534,625,0,557192,235590632,6,18,13,16
545,554,0,1439689,297156632,17,18,18,16
549,584,0,851715,300950664,19,18,18,13
554,620,0,1166202,301119872,9,18,19,18
555,588,0,325868,226364824,3,18,13,16
556,587,0,448107,291245168,10,18,12,18
556,650,0,651640,429604064,5,18,21,18
558,647,0,543256,301398408,8,18,2,19
560,685,0,1270458,429784072,10,18,14,18
561,654,0,4368108,364806872,65,18,17,17
561,684,0,741480,557730128,5,18,17,17
562,650,0,785831,227113792,6,18,15,15
562,710,0,625038,558770632,5,18,12,17
563,590,0,544136,291815488,13,18,18,18
564,622,0,3136796,557421528,90,18,5,17
564,628,0,2683071,226213128,54,18,26,15
566,622,0,571347,292750896,7,18,8,18
567,593,0,367387,300405320,4,18,24,17
567,655,0,622886,422189400,11,18,11,17
583,647,0,708537,293069616,28,18,19,7
583,680,0,1481658,292548480,15,18,17,17
585,589,0,654737,228511008,14,18,13,12
588,649,0,418536,236084312,6,18,13,22
590,680,0,2509442,301278912,255,18,18,9
591,710,0,2650997,495262616,46,18,8,17
594,626,0,4093119,365180160,172,18,13,12
596,627,0,3822436,559182176,381,18,16,9
596,686,0,298961,432088792,2,18,17,21
598,687,0,919958,365948672,11,18,16,17
608,675,0,882523,429920704,9,18,23,14
609,644,0,604487,432449920,15,18,18,10
614,647,0,3567845,237161072,181,18,15,8
621,626,0,640260,559870760,4,18,17,17
621,654,0,789119,234949248,32,18,13,7
621,710,0,3269026,294117560,79,18,6,16
